Status,Ordertyp,WKN,Limit,Nom,ANom,Order_Value,Timestamp,JIM_Value,Spread_Prozentual,Target_Market_Count,Tradegate_Volume,Risk Score,Decision,Reasons,jim_risk,spread_risk,mp_risk,tgv_risk
Ausgeführt,Limitiert,A2PSR2,80.1,,36,2883.6,2026-04-14 09:29:46.9628,16427.45,0.0006,5.0,12390.0,3.7880828571428573,Automatic,All risk factors within automatic limits,1.15344,0.05999999999999999,0,2.574642857142857
Eingegeben,Limitiert,A2PSR2,80.1,36,,2883.6,2026-04-14 09:29:46.9628,16427.45,0.0006,5.0,12390.0,3.7880828571428573,Automatic,All risk factors within automatic limits,1.15344,0.05999999999999999,0,2.574642857142857
Ausgeführt,Limitiert,A3CM97,1.11,,"2,000",2220.0,2026-04-14 09:25:00.7164,0.0,0.0207,5.0,2857.842,14.390127067669173,Automatic,All risk factors within automatic limits,10,2.4079842105263154,0,1.9821428571428572
Eingegeben,Limitiert,890167,170.85,115,,19647.75,2026-04-14 09:29:29.1692,0.0,0.0028,5.0,6009.7,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Teilausführung,Limitiert,857124,28.735,400,600,11494.0,2026-04-14 09:28:12.5903,9898.58,-0.0004,4.0,3027.24,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Gelöscht,Limitiert,A3CM97,1.11,"3,000",,3330.0000000000005,2026-04-14 09:25:00.7164,0.0,0.0207,5.0,2857.842,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Löschung wegen Timer,Limitiert,A3DNW9,0.378,250,,94.5,2026-04-14 09:26:40.5979,0.0,0.0516,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3CM97,1.11,"3,000",,3330.0000000000005,2026-04-14 09:25:00.7164,0.0,0.0207,5.0,2857.842,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,121862,13.05,,"1,613",21049.65,2026-04-14 09:22:26.8462,7901.44,0.0089,4.0,7913.786,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,121862,13.05,"1,613",,21049.65,2026-04-14 09:22:26.8462,7901.44,0.0089,4.0,7913.786,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,121862,13.05,,"1,533",20005.65,2026-04-14 09:22:26.8462,7901.44,0.0089,4.0,7913.786,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A12A18,3.88,,"10,000",38800.0,2026-04-14 09:28:44.8236,3416.524,0.0042,3.0,3424.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A12A18,3.88,"10,000",,38800.0,2026-04-14 09:28:44.8236,3416.524,0.0042,3.0,3424.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,857124,28.735,"1,000",,28735.0,2026-04-14 09:28:12.5903,9898.58,-0.0004,4.0,3027.24,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A412UK,0.004,"50,000",,200.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2QQ2E,7.19,,491,3530.2900000000004,2026-04-14 09:30:28.7955,0.0,0.0162,4.0,4925.46,15.099695614035088,Automatic,All risk factors within automatic limits,10,1.8158789473684207,0,3.2838166666666675
Eingegeben,Limitiert,A2QQ2E,7.19,491,,3530.2900000000004,2026-04-14 09:30:28.7955,0.0,0.0162,4.0,4925.46,15.099695614035088,Automatic,All risk factors within automatic limits,10,1.8158789473684207,0,3.2838166666666675
Eingegeben,Limitiert,121862,13.05,"1,533",,20005.65,2026-04-14 09:22:26.8462,7901.44,0.0089,4.0,7913.786,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,891624,35.01,,464,16244.64,2026-04-14 09:28:03.9901,9776.625,0.0015,4.0,9780.975,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,891624,35.01,464,,16244.64,2026-04-14 09:28:03.9901,9776.625,0.0015,4.0,9780.975,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,891624,35,,"1,440",50400.0,2026-04-14 09:28:03.9901,9776.625,0.0015,4.0,9780.975,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A3DNW9,0.378,250,,94.5,2026-04-14 09:26:40.5979,0.0,0.0516,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,879095,109,114,,12426.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,860364,39.81,"1,000",,39810.0,2026-04-14 09:28:03.0126,4908.08,0.0149,5.0,4941.9,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1JWRE,"1,000.00",250,,250000.0,2026-04-14 09:31:09.2494,,0.0063,4.0,951000.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2N7XQ,0.797,"10,000",,7970.0,2026-04-14 09:29:45.6688,6771.731000000001,0.0205,5.0,1711.2,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14M2J,66.2,,40,2648.0,2026-04-14 09:27:42.2380,22269.52,0.0038,5.0,22344.0,3.8034857142857144,Automatic,All risk factors within automatic limits,1.0592,0.38,0,2.3642857142857143
Eingegeben,Limitiert,A14M2J,66.2,40,,2648.0,2026-04-14 09:27:42.2380,22269.52,0.0038,5.0,22344.0,3.8034857142857144,Automatic,All risk factors within automatic limits,1.0592,0.38,0,2.3642857142857143
Ausgeführt,Limitiert,857090,17.9,,63,1127.6999999999998,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,857090,17.9,63,,1127.6999999999998,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,857090,17.9,,63,1127.6999999999998,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A14M2J,66.5,,40,2660.0,2026-04-14 09:27:42.2380,22269.52,0.0038,5.0,22344.0,3.819,Automatic,All risk factors within automatic limits,1.064,0.38,0,2.375
Eingegeben,Limitiert,A14M2J,66.5,40,,2660.0,2026-04-14 09:27:42.2380,22269.52,0.0038,5.0,22344.0,3.819,Automatic,All risk factors within automatic limits,1.064,0.38,0,2.375
Gelöscht,Limitiert,A1W9Z9,4.15,"2,500",,10375.0,2026-04-14 09:29:04.2132,5097.8550000000005,0.0061,4.0,5099.5,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,871138,12.5,100,,1250.0,2026-04-14 09:30:13.2653,8869.68,0.0134,4.0,8884.92,3.0635293233082708,Automatic,All risk factors within automatic limits,0.5,1.447457894736842,0,1.1160714285714286
Eingegeben,Limitiert,857090,17.9,63,,1127.6999999999998,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1C58J,0.0135,"560,000",,7560.0,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0B733,0.28,,"1,000",280.0,2026-04-14 09:28:42.3533,10015.0074,0.0052,4.0,10036.0,0.882,Automatic,All risk factors within automatic limits,0.112,0.52,0,0.25
Ausgeführt,Limitiert,A0B733,0.3,,"15,000",4500.0,2026-04-14 09:28:42.3533,10015.0074,0.0052,4.0,10036.0,7.220000000000001,Automatic,All risk factors within automatic limits,1.8,0.52,0,4.9
Eingegeben,Limitiert,A0NDNB,4.095,"3,000",,12285.0,2026-04-14 09:27:48.3416,14796.695,0.0099,3.0,5131.250000000001,19.506879496810775,Manual,"Jim value can cover large order (above 9000), risk increases logarithmically with order size",6.516879496810774,0.9900000000000001,2,10
Eingegeben,Limitiert,A0B733,0.3,"15,000",,4500.0,2026-04-14 09:28:42.3533,10015.0074,0.0052,4.0,10036.0,7.220000000000001,Automatic,All risk factors within automatic limits,1.8,0.52,0,4.9
Eingegeben,Limitiert,A0B733,0.28,"1,000",,280.0,2026-04-14 09:28:42.3533,10015.0074,0.0052,4.0,10036.0,0.882,Automatic,All risk factors within automatic limits,0.112,0.52,0,0.25
Eingabe schwebend,Limitiert,A0B733,0.3,"15,000",,4500.0,2026-04-14 09:28:42.3533,10015.0074,0.0052,4.0,10036.0,7.220000000000001,Automatic,All risk factors within automatic limits,1.8,0.52,0,4.9
Eingabe schwebend,Limitiert,A0B733,0.28,"1,000",,280.0,2026-04-14 09:28:42.3533,10015.0074,0.0052,4.0,10036.0,0.882,Automatic,All risk factors within automatic limits,0.112,0.52,0,0.25
Ausgeführt,Limitiert,889137,95.45,,3,286.35,2026-04-14 09:28:52.8351,0.0,0.0148,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,889137,95.45,3,,286.35,2026-04-14 09:28:52.8351,0.0,0.0148,3.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,854161,66.6,,100,6659.999999999999,2026-04-14 09:29:38.3357,11744.98,0.0179,5.0,11804.0,13.242272919056195,Automatic,All risk factors within automatic limits,3.6599999999999993,2.0395631578947366,0,7.542709761161459
Eingegeben,Limitiert,854161,66.6,100,,6659.999999999999,2026-04-14 09:29:38.3357,11744.98,0.0179,5.0,11804.0,13.242272919056195,Automatic,All risk factors within automatic limits,3.6599999999999993,2.0395631578947366,0,7.542709761161459
Ausgeführt,Limitiert,A426XC,0.032,,400,12.8,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A426XC,0.032,400,,12.8,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,886799,26,"1,155",,30030.0,2026-04-14 09:29:44.5381,0.0,0.0081,1.0,5928.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,157493,62,,70,4340.0,2026-04-14 09:29:31.3162,0.0,0.0252,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,157493,62,70,,4340.0,2026-04-14 09:29:31.3162,0.0,0.0252,4.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A40H1E,0.04,,73,2.92,,,,,,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1W3NH,25,"1,000",,25000.0,2026-04-14 09:27:28.5032,0.0,0.0315,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1W3NH,1,200,,200.0,2026-04-14 09:27:28.5032,0.0,0.0315,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A40WZA,21.2,,162,3434.4,2026-04-14 09:26:44.7225,0.0,0.0137,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A40WZA,21.2,162,,3434.4,2026-04-14 09:26:44.7225,0.0,0.0137,2.0,0.0,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A0DJ58,37.78,,300,11334.0,2026-04-14 09:26:54.6953,10958.88,0.0158,3.0,10996.8,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A0DJ58,37.78,300,,11334.0,2026-04-14 09:26:54.6953,10958.88,0.0158,3.0,10996.8,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2PWVQ,2.51,"1,600",,4015.9999999999995,2026-04-14 09:31:42.4246,12080.19,0.0142,3.0,5329.5,9.252454385964912,Automatic,All risk factors within automatic limits,1.6063999999999998,1.5527210526315791,2,4.093333333333333
Ausgeführt,Limitiert,A2QB8W,245.65,,50,12282.5,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A2QB8W,245.65,50,,12282.5,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,A2QB8W,245.65,,50,12282.5,2026-04-14 09:27:59.4291,11900.7,0.0013,5.0,12089.6,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Eingegeben,Limitiert,A1W9Z9,4.15,"2,500",,10375.0,2026-04-14 09:29:04.2132,5097.8550000000005,0.0061,4.0,5099.5,N/A,Error,'jim+tgv',N/A,N/A,N/A,N/A
Ausgeführt,Limitiert,675213,31.15,,250,7787.5,2026-04-14 09:28:42.3924,166916.61000000002,0.0012,4.0,166900.0,13.395729301340328,Automatic,All risk factors within automatic limits,4.7875000000000005,0.11999999999999998,0,8.488229301340327
